mz,tr,SPC.15V.1,SPC.30V.1,SPC.45V.1
567.5674374,1438.53,101498.0056,110868.24,101312.4
567.6086328,1518.62,59434.53765,57025.47,36563.94667
567.9722675,1476.94,259391.8846,242743.7205,246940.5695
568.2295928,786.963,40534.09871,37011.32821,25922.40814
568.2285063,1057.77,65041.0992,56523.8025,45986.29737
568.460524,1407.72,170726.4359,197497.2339,208403.7771
568.47094,1476.92,103906.7179,76987.47368,139073.8469
568.4273849,1220.54,184784.4353,103649.28,259848.75
568.5393649,354.9,45289.565,42448.25768,30625.29756
568.5689297,1438.55,26760.72316,40093.10526,32972.246
568.7893009,354.088,55045.83944,53275.94765,48778.6462
568.9615259,1407.73,116538.5895,110369.8571,95122.09565
569.2358291,1057.77,27224.56923,32531.505,35293.14316
569.4298145,1220.54,183340.82,131405.4,35045.42087
569.4622968,1406.91,47064.11217,30106.14286,55983.40741
570.3500449,885.207,155749.3377,94818.62492,372866.2429
570.438352,1269.02,85585.03143,41980.58667,29487.52
570.4575633,1019.86,95202.844,110337.7869,74065.1835
570.6633916,44.8225,35589.32792,34548.09091,32600.9
570.797856,862.942,65670.27791,80176.18988,45195.89073
571.1386294,97.294,23290.68179,21370.19981,25351.18892
571.2497431,897.5,23514.63364,24674.57217,27104.2542
571.2116496,831.884,21806.28467,30226.46862,17994.16046
571.3519343,885.19,65963.12542,789198.4607,275312.7223
571.4290072,1205.55,214984.2358,169360.4842,144696.4211
571.4440566,1283.205,81297.60333,61238.12261,41487.98167
571.4694461,1637.42,43595.29455,39578.17304,38582.27429
571.8028249,862.94,30963.43385,32039.69769,32015.20692
571.9283913,1204.75,126404.1432,238601.8105,221219.8961
572.141007,97.294,10183.01133,18653.8453,13284.82
572.3603223,913.089,195283,72973.61756,174278.5356
572.4440212,1574.24,237255.0417,207923.2082,566564.24
572.4328665,1711.4,410705.8354,222301.8108,217766.85
572.4361632,1305.24,182396.6667,288464.2497,227417.277
572.4367304,1205.58,276692.1426,274912.1432,265794.2737
572.4314282,881.057,377168.5872,442921.4523,371271.2931
572.6173321,44.968,12981.72,11433.3134,10495.11273
572.8121403,890.93,50015.687,36359.57811,21418.99412
572.8925115,884.386,36128.69183,37236.375,36009.52388
573.4438357,1675.015,524061.7642,596265.4917,178260.16
573.4390002,1537.91,104818.534,239334.3532,147390.85
573.4485176,1206.4,142537.0917,168876.0947,139598.8132
573.4817487,1428.55,187942.635,113337.2316,137112.6278
574.3712399,928.674,137453.0741,121048.365,103044.7079
574.3849777,978.175,114442.4049,54508.83994,43308.57667
574.3825628,1047.71,80838.71,80346.705,69720
574.4786726,1498.74,192727.26,193250.5936,176096.3305
574.489821,1675.43,117188.0357,282147.5368,207020.8221
574.4923136,1428.49,80042.47778,77062.32727,61390.59375
574.3930319,966.691,40031.80837,25824.72375,21793.9098
574.5487268,1465.69,63706.95579,73352.65231,60685.51722
574.9800874,1498.33,127329.8933,120392.419,119587.1155
575.3129896,863.762,12904.3445,18563.35163,11656.17227
575.3805851,928.6785,27865.76244,23969.2665,19387.52947
575.51977,1677.92,645562.8783,771617.8514,697725.021
575.4688017,1203.06,222855.8095,235453.295,217434.5257
575.4816449,1429.775,375300.5835,282131.8568,193137.2121
575.4881149,1499.15,108004.5234,67101.881,39710.727
575.5019714,1351.86,101394.3257,120986.775,102182.7429
575.4663006,1104.57,94700.36722,90842.91353,70187.87556
575.5233734,1452.1,289555.0933,266774.4655,229100.5309
575.5209572,1734.27,372143.5826,809616.2941,486502.875
575.5471869,1218.87,42360.43333,30152.18333,32820.65526
575.9692977,1429.33,151836.75,221959.2452,165976.4127
576.3423463,1005.81,31235.70882,35568.96,29278.658
576.4772589,1428.55,143831.341,171049.3993,140265.2991
576.5011796,1734.27,437284.6521,529721.6414,522669.375
576.5055328,1677.92,541278.5564,573739.99,407068.3575
576.4691076,1238.13,257222.1689,275184.5444,160652.7091
576.4697461,1171.585,107517.5692,89485.6713,73353
576.50737,1351.86,49026.18769,46711.57464,44089.66947
576.4960171,1299.03,18907.90846,23271.62957,17202.918
576.4705738,1103.84,29768.18056,26897.25882,18584.03529
576.4021623,1011.6,94045.85273,78997.59,71287.52312
576.5627685,1465.69,149571.2547,101604.6356,102744.0626
576.5826903,1213.89,65841.64412,77554.48529,74573.909
576.522546,1734.27,280209.8087,539087.903,428529.0981
577.2109309,850.609,37151.515,55200.0525,49083.07994
577.4807025,1218.87,595187.35,270885.1624,416461.5405
577.5080839,1733.85,719637.6132,712127.0934,302767.7333
577.5056596,1452.1,99531.37333,100466.5556,113487.3111
577.5194493,1384.25,39771.42241,59017.99632,43705.86286
577.5210139,1692.06,294911.1579,161374.755,143805.6518
577.5347091,1474.32,637768.0278,167403.113,347527.4661
578.2087324,850.609,18487.7625,8421.885,14051.30375
578.4186688,1066.02,226570.1432,209785.6824,171619.886
578.4854186,1217.21,308932.5154,311137.6837,260561.8297
578.4866566,1282.9,67126.8,49951.90467,43093.49563
578.5117346,1528.23,283257.7708,355893.7412,769515.7241
578.274489,820.501,73036.49357,42612.87778,43323.78368
578.5355074,1532.56,24063.20471,1163357.026,341569.9445
578.5374097,1474.37,186619.7,395190.5513,278251.7165
578.6958567,44.108,38379.34482,27425.63444,32693.92138
579.2933659,863.768,147035.534,150070.0453,144203.766
579.425926,1128.33,118805.0905,102741.7917,90701.70316
579.4965257,1295.28,129271.3536,87109.25043,82105.53389
579.4210415,1065.18,80065,75942.81,66166.80889
579.4964193,1237.29,160533.62,90346.87667,96849.84211
647.5389758,1494.97,338079.3814,456107.45,507660.2007
601.5072171,1736.07,394166.4994,325053.0519,320251.611
579.927106,1128.33,74972.24,43609.81579,54649.05
580.2853074,817.234,32989.68529,42020.78904,31729.19868
580.4295613,1129.27,288035.1079,237704.2067,125148.65
580.4686959,1189.3,78953.1,85659.93333,69836.20222
580.6293526,1339.53,256497.6811,250814.888,301906.0222
580.6531972,1339.53,172089.0975,169595.9633,121493.0587
581.2399178,831.869,58357.59333,56932.3835,54082.48033
581.2420827,959.252,28607.26569,26180.74317,20258.966
581.4353014,1129.27,159256.5837,72216.43333,114093.98
581.4719234,1189.41,32841.45,28770.62222,17972.51444
581.4865715,1521.775,97768.301,97158.25185,85304.06476
581.631297,1339.04,145369.2671,194690.6,167735.8
581.6523918,1339.53,146377.14,69247.29412,76095.93077
582.2433968,1057.77,120371.5621,99446.552,103104.337
582.2467675,831.869,27233.99563,22370.31867,20213.47683
582.4746989,1450.39,264161.8436,410062.9187,328788.9421
582.6452743,1339.53,61186.69222,55402.95375,42143.18462
1088.675231,862.122,153325.4607,569549.7918,326086.6908
582.9775792,1450.39,328289.577,280514.4848,303182.8963
583.2533357,1057.69,391319.1135,614578.7245,322237.847
583.2118997,823.761,94468.03264,108626.1272,94424.99606
583.2529044,739.779,60157.20211,57024.55184,49492.84521
583.2525308,640.062,48253.46978,35132.74833,30269.43067
583.5032441,1369.1,58982.6,51150.78,48982.7
583.3234406,986.504,248550.5923,208978.5094,177335.2855
583.2703486,1057.69,356600.8529,464295.3405,795051.4316
583.479202,1450.39,137221.252,139105.9,144620.5824
583.4118942,1223.06,21132.0375,19877.18,17120.83474
583.4416161,904.076,18862.54789,12495.16,18658.02367
583.5757297,1226.49,60985.39667,49014.13647,41598.063
584.3071416,891.776,129815.4952,84298.32714,48987.49167
584.3287261,986.504,77997.65521,26284.25024,38623.11867
584.5091535,1369.1,22324.5,15993.28,14828.88
584.4203991,1222.22,41220.075,39479.0955,26651.38667
584.4744709,1066.89,48054.10263,42649.926,27885.30105
585.2519396,1057.77,278552.98,774598.1923,432366.696
585.2586269,553.006,266585.693,234001.2488,175326.342
585.2706904,407.919,23520.43529,30684.49983,31382.037
585.2910866,1057.77,359364.27,1184800.246,465160.2245
585.2800809,553.006,335375.8145,24600.59617,265396.8195
585.3146242,891.786,39463.93629,39111.69681,37212.50947
585.4287059,1203.06,40955.38727,34198.23367,38568.328
585.5206847,1369.115,17496.34,21491.38,24823.04
586.2565773,1057.77,536413.23,466929.75,488764.015
586.3285441,933.583,42247.05882,34523.29071,38525.90783
586.4382369,1462.31,41955.03529,27638.67556,23339.02667
1167.538498,1057.77,383230.9432,386626.0879,380529.0274
587.5456385,1438.53,82218.05263,88651.08,102971.4
588.3425391,986.57,35092.94811,47909.47356,38892.315
588.4364557,1113.985,72826.95556,66999.91111,65376.88889
588.4947691,1550.38,27761.97273,46045.36364,33276.50182
588.5478377,1438.55,45573.36,48563.08895,55230.84
588.9658353,1422.685,27053.7525,20119.36091,17247.735
589.3807644,1146.71,508216.8862,496158.4711,430780.8779
589.4845957,1470.925,541500.1025,424519.22,245583.047
589.4784884,1410.63,12268.33821,12754.94222,32630.871
589.4200382,1146.2,372732.7385,472430.4911,310903.1678
589.9855511,1472.59,358068.8475,370556.9042,382168.5909
590.319814,864.582,63956.53333,76022.0015,83461.43813
590.3796529,945.173,99970.63703,102061.6506,71877.48726
590.2958847,354.052,29607.5,31196.25422,30089.07004
590.3878743,1146.885,229429.0935,202270.1046,161481.6633
590.4263138,1700.26,127101.2727,140124.6861,116364.4444
590.4727655,1399.445,94042.8765,126192.1595,102036.822
590.4240299,1340.52,26591.05312,39986.64828,28021.551
590.4259982,1582.93,87940.28769,145182.6589,138210.2337
590.4478495,1108.95,396858.9989,142333.49,98367.06444
590.4351012,1165.9,176600.1626,103195.9537,113412.1895
590.422185,955.876,308299.8897,306474.2339,254407.3883
590.5950207,1235.645,228953.525,418701.6632,400981.5474
590.5481709,354.07,46834.315,36598.02,42489.343
590.5885314,1482.09,77707.41684,81616.11111,59253.40105
590.7995967,354.052,25362.49687,26134.10008,27585.62288
590.9750865,1399.45,86610.427,84823.2,101044.2837
591.3172754,465.402,67729.80071,68081.19883,67550.66
591.3236169,864.5975,34657.52461,30015.0288,24117.51907
591.3835537,945.175,37166.00265,29832.65267,26781.361
591.4578196,1108.95,164457.1272,83535.18158,144921.4
591.4585393,1178.215,98589.96,125459.114,80651.33036
591.4966535,1430.62,89773.515,81246.19,72047.496
591.4961279,1283.88,36990.05333,22495.87667,32213.13
591.4301304,955.876,140948.4199,114181.4845,121540.6996
591.5989858,1235.64,144179.1579,113447.3263,184229.6632
592.3190069,465.402,24311.39278,19198.2665,21006.15581
592.4665181,1161.46,252290.3211,289188.6105,245405.1242
592.4912931,1238.1,141367.8,148004.5948,68707.30435
592.6315425,1594.65,236472.0656,281248.1794,255348.2894
592.5645484,1437.755,38941.30421,37032.09167,22016.03684
592.6058882,1235.64,52108.4,43735.61533,39902.48421
592.6538484,1594.65,108393.9676,172367.1388,235459.35
593.2402576,820.501,235479.6169,234210.648,207417.2499
593.338998,885.19,48766.96296,30237.075,39447.735
593.3323355,462.912,19667.49847,25428.00384,21613.90861
593.4722172,1190.17,196841.4933,166816.87,147101.04
593.6363772,1594.65,155158.1344,150135.6478,143618.55
593.5927147,1473.48,614962.5,736800.7026,568032.6158
593.9434163,1203,168635.9026,154139.3789,286926.4421
594.2452646,820.501,86782.10229,86114.01621,58264.94807
594.3647829,929.9085,126114.2544,121738.5137,92821.38992
594.4726221,1203,56135.3584,75844.04308,58736.09077
594.906056,884.386,30591.74473,29003.7,17847.07806
594.9469878,1203,26410.74933,19571.13333,21773.25067
595.2545301,872.7875,66830.5925,64502.095,75695.13813
595.3491275,467.882,49464.17544,47005.62483,47221.29067
595.4893589,1223.91,398976.4991,310475.9686,527027.413
595.3638182,929.4985,36518.86611,34985.273,24222.531
595.2714642,877.342,58186.89647,22920.56727,39180.77257
595.974897,1444.43,25828.63636,23700.3375,29172.21636
596.2929938,352.403,81635.69143,81910.54559,79117.77394
596.2599677,858.809,18101.14642,22571.66294,22171.551
596.4961716,1218.045,389362.2274,279604.6885,300793.5754
596.4899568,1489.87,252544.5244,442347.8603,435122.776
596.3692024,922.938,76856.84156,118623.2592,39875.58125
596.6232536,352.403,88586.96,79834.26379,79500.37833
596.5980095,1472.65,38869.32762,36223.46619,29460.69259
596.9923006,1489.87,215304.7137,322934.2105,320176.528
596.9590456,352.403,47371.2,48954.312,44651.39175
597.4543067,1236.455,134515.43,114656.0617,107067.935
597.4839996,1422.66,238518.7425,310958.73,316477.5154
597.4929015,1489.845,114869.9663,102682.7289,177052.6154
597.4881824,1636.59,182686.4162,73471.06,79090.65786
597.4231241,819.6805,19004.028,34408.61667,11587.90385
597.983298,1422.66,158527.9091,226911.6686,231177.9674
598.3836059,954.216,87769.18128,77605.30086,64249.36938
598.4898052,1636.76,98790.7845,29099.53385,64744.78889
598.3939085,953.804,82269.6831,84622.65572,52418.61124
599.3188221,920.485,119034.9912,19108.65241,10022.916
599.5009175,1640.97,362108.16,285581.4,385975.219
599.5004808,1434.35,385221.1061,324069.2182,288363.8857
731.5068922,1297.27,14727.15263,1958752.145,380721.1711
599.4963399,1739.68,138982.3117,117192.4556,114111.0058
599.4382209,878.577,59766.58241,146276.104,135882.4551
599.5188178,1678.75,666068.821,328563.8,345310.7735
599.5184489,1739.68,71767.84333,83850.57882,82733.78263
600.3235421,920.478,34567.47216,26446.87765,22014.97408
600.5033312,1678.75,268593.0644,344127.96,256133.0333
600.4643412,973.175,103728.2937,98156.41058,111022.3253
600.5031726,1740.86,79965.58167,64640.86632,61853.545
600.468502,1297.73,37974.73217,47621.49714,55671.23828
600.4445713,878.596,28970.88296,45574.35522,54254.28248
600.517901,1678.76,324033.8548,265961.05,320595.129
601.5063408,1686.22,704141.57,561583.5671,576705.996
601.5084496,1458.02,315912.0991,450791.7441,503105.085
601.4372213,1126.63,105478.9144,104215.6923,95181.45778
601.4777524,1297.27,41805.22286,53362.98952,41428.116
601.4714453,972.803,37100.96484,21886.0303,27497.73431
601.5257838,1695.98,103564.9667,458591.58,955418.8676
601.5264948,1458.04,298163.4815,385448.665,243805.4543
601.5181903,1627.46,133244.9486,137994.6357,138412.5486
601.5178987,1362.63,69809.88,90142.6,70809.46
601.941867,1126.63,73604.36111,65423.51437,64488.68889
602.5109173,1458.04,372437.8036,405516.8333,394315.22
602.5136673,1685.61,326021.206,351050.4857,306546.87
602.5212136,1363.34,17657.88,10327.08,18156.44
602.5732799,1471.75,205606.6133,257047.9516,148554.5479
602.5220246,1685.61,196625.9114,373225.65,319873.4857
602.5292189,1736.07,123622.0875,408519.468,99412.53
602.9823737,1464.855,42691.01829,28886.8,41101.632
603.291447,870.3195,232649.7444,171188.6674,73632.31365
603.5031036,1510.98,189958.01,175204.5191,192093.3762
603.4923437,1296.73,28934.61364,32829.10312,26599.596
603.5328718,1737.88,321918.5925,199797.4948,310129.7585
603.5332886,1687.05,161195.2618,209015.53,164320.5667
603.4206593,884.386,119882.5828,154040.7,45749.11267
603.5336869,1464.5,145667.1496,76534.84,89845.30833
603.537335,1537.49,121467.4013,2262119.966,1184897.745
603.9208727,884.386,82175.89039,63910.8608,137848.6495
604.0013601,1510.98,153077.5036,130556.3615,117520.6643
604.2940309,869.508,182184.9022,161653.7582,128952.007
604.488032,1444.43,334487.1818,310207.8913,483654.0691
604.4320511,1088.74,60729.47842,49574.28,43296.97158
604.4982626,1510.18,53115.26667,80298.4313,67643.23478
604.5374043,1737.88,153786.8925,195310.128,86164.728
604.6150619,1251.44,101357.8816,65632.32,52212.865
604.5497653,1496.65,118142.7073,291319.3316,213215.6784
604.5376693,1396.95,63889.399,67068.43579,90612.0025
604.9917235,1444.43,190523.6264,227080.303,172441.3863
605.3053916,885.5485,50421.42245,51897.9153,25942.079
605.493044,1444.415,176662.9436,157499.7136,154247.5527
605.5464158,1738.78,55314.54516,51842.01667,49123.676
605.5491546,1497.48,41037.22421,158178.2632,117891.4526
605.614626,1251.44,41697.7275,39770.02368,36135.566
606.3067402,903.246,77750.2425,83437.54667,75170.86678
606.345889,725.78,21428.83864,17106.00316,17050.7025
606.4478925,1141.15,242723.14,165975.745,170414.53
606.6076585,1507.595,120917.9224,120532.6533,111049.3867
606.5691463,48.297,197520.3989,185542.4967,186587.0939
606.5189059,379.821,16165.986,22369.69815,17978.289
606.5495092,1738.78,15034.3125,20527.43333,19398.43053
606.6542899,1680.42,28225.81,20008.81,14394.62267
606.7189344,379.821,16425.3378,7479.733375,13290.79392
607.2511413,1057.77,226900.42,263515.4943,200063.0575
607.2932222,926.218,59013.29582,43918.96253,39694.37895
607.3793843,1496.65,232193.94,235141.4444,225908.8578
607.4348034,1105.53,80041.57368,78994.72105,71340.56053
607.5842947,1522.01,229992.4611,83741.96471,157365.0615
608.3233241,954.694,47194.56455,24505.67635,34733.93626
608.3837924,348.309,61001.60892,46721.83717,48311.58656
664.4540698,1496.65,732472.5467,54018.88889,611577.582
608.4634622,1204.7,121154.9778,225078.1389,252937.37
608.428797,1105.53,20373.98895,37024.81579,31695.888
608.5665409,49.0425,162621.2755,161153.573,149858.4072
608.542997,1368.26,15332.36,38325.16,44831.04
608.6084842,1191.855,169212.2105,161788.8505,181687.5284
608.5255138,1431.85,48918.22667,42664.98,46530.91143
608.6681231,1366.7,227498.34,160330.5,96490.22
609.2276456,867.861,15551.3,21017.83765,14660.408
609.2796035,920.4845,80769.33984,74018.02489,56051.11633
609.4671632,1204.7,145679.7963,127779.75,48948.02684
609.3957641,1496.65,32709.41471,34600.55556,32191.57053
609.521551,1378.1,34011.14,53655.88,28180.02069
609.5927371,1428.52,29821.40053,25056.68,28070.195
609.6118396,1191.82,81052.84111,80459.735,81442.06105
609.6038921,1527.52,30006.225,18214.91294,11520.70947
809.6648451,1365.89,544629.24,1136991.5,410175.48
610.1803898,1509.28,523728.9056,372339.8333,467386.5211
610.3223169,928.668,27782.77972,17671.929,23668.04806
610.3678386,1022.39,29794.10588,21341.155,17622.72
610.449749,1222.21,186291.6505,242748.4389,229776.4068
610.5073379,1535.81,89429.54091,90001.9575,99182.98909
615.4972318,1455.52,101551.9287,92273.86364,88416.24
610.5624944,48.389,80342.0415,80098.2665,69795.27429
610.676089,1366.7,58825.16,49650.18,25657.8
610.587721,1193.67,53340.63158,54795.76,52767.69231
670.7150711,48.297,44261.34821,36269.69741,43038.14624
611.0109062,1535.81,46168.28571,56595.27636,55740.81273
611.1814849,1509.28,275169.7722,286768.7,222231.0211
611.368241,1147.53,153394.3987,151185.0958,134923.5613
611.4955297,1464.93,577622.542,382453.992,471924.024
611.43306,1222.21,83991.77833,113030.2111,106643.0553
611.5457431,1411.07,61333.63333,127161.494,128938.7978
611.6087585,1262.31,81866.05368,73208.2592,59701.243
612.1808322,1509.28,235585.7544,102464.6611,169636.8474
612.2601349,1195.33,68010.12,67052.76778,69625.96667
612.4995797,1464.93,195251.728,195201.1104,192649.38
612.4365653,1214.745,105446.3944,31247.7125,30002.07316
612.48664,1396.95,44069.49474,47228.27429,52006.193
612.5201045,1218.05,157980.3941,172057.8709,227719.83
612.5429488,1411.04,88309.02923,77464.79038,56606.83
612.6046546,1500.01,17969.36538,26698.068,6671.596522
612.8811451,40.688,20297.68557,18910.4475,11410.84817
613.1801729,1509.28,78360.12889,61801.65833,86374.2
613.2594028,969.075,33576.53223,31115.9745,28660.28927
613.2652338,1195.3,15890.01833,14855.77056,17423.38889
613.4367528,1108.1,62963.11684,85959.315,69669.77889
613.5516837,1411.87,52560.67333,30720.13389,27187.48
613.4443425,1158.45,97405.44686,100275.6161,65908.49294
613.5230362,1219.7,83941.73488,27959.18933,15236.70833
614.1829058,1509.28,40251.01429,42336.76588,37950.66692
614.4030151,1073.58,120588.7184,83187.57778,103319.4739
614.5347384,1247.29,120756.324,81420.9375,89530.23214
614.6017221,44.968,45881.067,39434.78418,34433.5
615.1552647,786.963,16809.43559,14778.8268,15742.76287
615.4563445,1200.48,426378.0975,682636.1025,220286.5874
615.4569908,1103.84,64488.08842,52748.28,55622.33556
615.4401331,1295.67,37613.77143,40800.31029,30511.89
615.9559082,1200.48,213072.2622,105178.7874,126064.4432
616.4678617,1709.59,414767.0489,494110.4452,378245.0657
616.4624665,1201.28,316958.5417,317832.0167,317851.9178
616.4615139,1340.5,95732.97778,106350.3341,126329.8588
616.46083,881.057,497679.259,337856.5265,331893.072
616.4597842,1591.99,305558.3012,275630.3669,374890.3714
616.5971653,44.677,60743.42167,47702.95364,43899.95
616.5983563,1487.25,172191.7622,75557.19105,114745.8344
616.9179505,884.386,13756.875,17928.075,21212.06067
616.9602297,1200.45,21794.40222,17977.47722,15366.3
617.2384491,808.271,37508.48212,49269.63941,28767.72706
617.4721747,1222.21,244838.1,325231.5105,363406.986
617.4675484,1578.495,101344.7686,21323.95,336263.7275
617.5040633,1436.03,489180.7841,402902.0864,390344.1405
617.4648071,1024.23,94441.33176,77720.31306,18768.7675
617.4659225,1340.68,45144.90706,15714.88471,26020.8
617.52529,1436.11,308892.8171,330370.8048,368995.3391
618.3693481,1737.95,23560.285,28439.81333,33374.09778
618.3692865,320.374,14906.265,11657.664,11373.771
618.4785483,1206.43,98848,107939.0665,91241.262
618.5037282,1482.9,544745.0262,583908.6225,523611.5204
618.4279474,1130.94,78370.57632,34283.55579,97259.64
618.5952495,44.677,49712.03264,38765.17891,38174.35
618.6439462,1271.41,75307.6575,58575.87,106155.2856
619.0029336,1482.95,425811.7628,402419.605,433047.8217
619.2533445,853.888,87689.2965,61855.854,89997.0165
619.0157949,1482.95,359848.75,333163.6175,368391.0203
619.4892701,1261.46,362081.6158,395502.4975,347564.5706
619.4936921,1461.55,612815.15,607571.1385,609422.8327
619.4914413,1416.03,244716.9895,174838.3182,131311.2386
619.4761683,1076.14,250631.487,232199.892,183350.7515
619.2703231,838.39,104065.0366,97627.68237,75872.90118
619.5339302,1460.6,309549.8586,296973.99,78207.15143
619.6206143,1511.04,140954.4533,135881.3867,104839.7767
619.6332135,1270.82,58548.62444,59837.56333,62676.37333
619.9979991,1416.025,206159.6129,154810.6023,120484.1857
620.2584941,853.879,33554.09179,25003.917,28449.6575
620.3630169,756.264,61700.30311,52546.5615,51117.97195
620.4970913,1235.235,120282.4026,166354.0421,100614.7111
620.4946427,1461.46,171558.9,163310.0832,220433.9344
620.267083,846.146,27837.1035,22670.415,38346.441
620.587579,45.2675,20233.65583,16124.82313,19723.75787
621.2802663,889.7165,79072.43744,86559.5727,76192.45816
621.4989761,1461.46,70361.6,65736.54909,58937.03947
621.5031985,1233.99,69006.48947,63521.82105,43440.05526
621.6026494,1471.79,107080.7617,102763.8305,85290.54316
622.2848338,879.817,37268.52355,104597.9128,79415.23386
622.4440515,1135.99,62103.55,58290.03474,50033.71579
622.4085478,1015.81,54044.868,53876.73158,32504.568
622.4809801,1240.625,30657.19556,24959.98,22280.35
622.6097078,1496.65,135698.6065,196761.4895,163269.5832
622.5439029,49.128,34552.93546,44202.26578,21110.11784
622.6240732,1252.17,33077.13375,42404.12,31570.89474
623.2246526,1058.59,83715.46,79451.7205,93412.373
623.2869193,964.156,113185.701,131389.5576,107179.7984
623.4515918,1124.95,103813.6641,119334.222,88465.43278
623.5016768,1338.7,83103.89176,101115.8833,69257.15333
623.5033701,1428.49,42605.875,40419.845,34134.388
623.4365876,853.902,120374.7345,97868.4195,148115.2945
623.6140752,1496.65,120597.192,103727.2158,92442.72789
624.2909803,945.993,49504.14379,40426.67475,45345.5405
624.4472844,1233.99,54601.91526,43480.365,42423.31667
624.4418763,853.902,44439.92862,30865.83158,51941.895
690.5041979,1338.85,49978.15895,48363.44211,43453.04526
676.6629399,1502.53,96937.85684,86166.792,88922.89143
624.6289129,44.968,56694.14325,29058.3006,42419.25
625.4479862,905.726,289616.3636,340830.9639,257044.318
625.5085807,1501.69,336651.8038,305178.5371,324488.2575
625.5084487,1739.68,146386.64,104292.4578,86356.6
625.5230709,1502.94,278204.562,361744.2344,11021.51389
625.9345174,885.19,150060.4128,157777.872,87221.7065
626.0102528,1502.51,249333.12,234624.559,240113.7
626.2143459,1452.96,78473.7,59570.72,59191.55882
626.4983441,1437.71,408089.9471,441360.36,459576.6
626.5106049,1502.1,153744.7385,139006.964,113315.9421
641.4630099,1074.44,68375.792,74990.98842,54698.4
626.4538064,905.726,126989.6082,104222.4684,88636.595
626.5860096,1438.55,67062.23429,67211.84632,70073.64
626.5176622,1502.1,146036.9237,135352.713,116788.89
627.0007397,1436.91,252845.2186,314640.48,345279.7955
627.2161366,1452.96,50585.33294,31812.7425,35336.125
627.4687348,964.156,115762.1561,113319.4394,154014.6903
627.5050816,1437.7,123375.66,155178.24,146333.88
627.5334806,1712.63,382528.278,121790.9025,165097.5718
627.5337385,1416.5,80902.982,119160.51,78871.8
628.006022,1437.71,24998.844,34543.04667,17892.55368
628.1928342,1308.55,41568.39474,23574.98438,24511.49333
628.2120248,1452.96,31762.8,28007.796,26115.46667
628.4246788,1108.47,41992.24556,45324.955,33498.16944
628.4748608,964.184,62092.071,39997.09168,60557.5014
628.3719801,1417.69,29846.8,23759.58,11785.16211
628.5990804,1474.34,292115.1237,258605.9642,262447.0316
628.5385155,1739.68,255327.6,262529.0044,171299.48
628.5386802,1396.54,46205.88,59084.59846,63661.3319
628.6241335,44.8225,42275.49167,27760.62212,29279.376
629.1971058,1308.55,20917.65789,11926.34333,16460.12471
629.6057281,1474.34,154643.4632,175000.3368,125248.9295
629.5476915,1739.61,101162.532,113014.8556,18743.21778
629.5480763,1406.9,34128.4005,45894.74889,28220.18833
630.3084504,891.781,33242.35036,31465.52086,27660.311
630.4464489,1204.71,25321.51111,37259.89895,27057.68889
630.6148336,1499.98,501540.948,345918.2857,420652.25
631.4335129,1173.05,143831.2229,129709.19,100001.75
631.4692737,1456.36,40275.15048,28696.25714,34618.78522
631.6192345,1500.01,424151.7892,187594.6514,330467.25
632.4616537,1163.14,64773.10222,52570.20667,41903.38056
632.6231722,1523.03,176512.8533,158294.2119,168956.2286
632.5251486,1415.19,81234.594,114400.3949,103704.4751
632.643164,1285.69,23064.96692,19656.06,31416.13421
632.6489659,1526.43,174942.2889,319384.3306,150743.8222
633.0218165,1523.25,142150.6205,121414.7314,124186.9181
633.2268219,847.339,20165.11292,14784.93333,19628.259
633.444232,1141.65,342562.287,200408.4896,269112.9913
633.4503593,1222.21,104777.95,100142.055,79093.152
633.5055307,1458.89,529311.4917,531505.2429,520638.3883
633.5257117,1458.85,545687.3274,269267.8157,272060.9821
633.6484712,1526.43,322681.3333,240245.9083,191590.1722
634.0063826,1458.85,396894.9157,404075.0678,379029.7822
634.3443315,936.047,60778.60689,46555.73972,50782.60686
634.4766801,1213.89,92658.71,148057.3329,65742.72
634.4523439,1709.59,124695.5535,279119.2297,125579.675
634.5109973,1458.89,180071.2278,197904.8375,202639.7143
634.4988814,1386.3,36744.65,31656.1,41541.65333
634.449984,955.072,206399.2895,244716.0391,213138.8873
634.4522345,1609.95,79755.27154,150280.0588,132961.5548
634.5487334,1436.95,256188.582,129915.794,162192.2395
634.6580519,44.108,42975.3464,28506.135,44262.50439
634.6483242,1537.37,260839.0234,71347.80632,127383.5524
634.9997664,1387.13,17621.99,24359.64621,28192.02889
635.0120863,1458.04,32972.9619,41622.45545,41729.47739
635.3479315,935.254,27949.41844,21646.9405,21809.47513
635.4642465,1238.135,43257.12053,43600.31176,56699.70667
635.5439327,1437.8,134001.5235,141795.6926,139507.0295
635.6528278,1537.59,93749.74167,84554.56421,29780.70833
636.4955876,1274.13,54589.87111,50508.79167,35478.83167
636.4228901,992.35,23786.9671,25616.74667,16296.122
636.5540793,1461.46,63095.26222,102138.0554,114170.5714
636.6565726,44.108,46791.3495,31745.62222,39947.09333
636.7000361,1395.33,63557.715,49635.4075,53310.3375
636.6538814,1537.49,17098.224,19158.89684,111723.2589
636.650927,1231.9,134050.742,205686,172570.285
637.3047277,1152.15,95694.76158,92336.41889,85349.23444
637.3935182,879.397,23285.48156,15924.712,17705.19812
637.4861759,1198.7,157074.7942,210720.3078,142203.7333
637.5655383,1461.46,129504.3496,64759.45846,108930
